ASK; get_object[John/objname], FRAME, Now];ALL;0.000000;1938
ASK; get_object[Max/objname], FRAME, Now];ALL;0.000000;1951
ASK; find_instances[ECArule / class], LABEL, Now];ALL;0.000000;2010
ASK; get_object[NoInstanceRule/objname], FRAME, Now];ALL;0.000000;2016
ASK; get_object[bla/objname], FRAME, Now];ALL;0.000000;2053
ASK; ReportState, FRAME, Now];ALL;0.000000;2331
ASK; AskToFireTransition[gy1/transition], FRAME, Now];ALL;0.000000;2422
ASK; AskToFireTransition[gy2/transition], FRAME, Now];ALL;0.000000;2428
ASK; find_instances[Function/class], LABEL, Now];ALL;0.000000;2598
ASK; get_object[rename/objname], FRAME, Now];ALL;0.000000;2604
ASK; find_instances[JavaGraphicalPalette/class], LABEL, Now];ALL;0.000000;2615
ASK; GetJavaGraphicalPalette[ER_GraphBrowserPalette/pal], XML_JavaGraphicalPalette, Now];ALL;0.050000;2633
ASK; find_instances[Module/class], LABEL, Now];ALL;0.000000;2689
ASK; find_object[Class/objname], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2695
ASK; exists[Source/objname], FRAME, Now];ALL;0.000000;2708
ASK; exists[Class/objname], FRAME, Now];ALL;0.000000;2714
ASK; find_object[EntityType/objname], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2720
ASK; find_object[RelationshipType/objname], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2733
ASK; get_links2[RelationshipType/src,RelationshipType/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2746
ASK; get_links2[RelationshipType/src,EntityType/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2759
ASK; get_object[RelationshipType/objname,FALSE/dedIn,FALSE/dedIsa,TRUE/dedWith], FRAME, Now];ALL;0.000000;2772
ASK; get_links2[EntityType/src,RelationshipType/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2793
ASK; get_links2[EntityType/src,EntityType/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2799
ASK; find_explicit_instances[RelationshipType/class], CBGraphEditorResult[ER_GraphBrowserPalette/pal,RelationshipType/obj,InstanceOf/cat,dst/objtype], Now];ALL;0.000000;2812
ASK; find_explicit_instances[EntityType/class], CBGraphEditorResult[ER_GraphBrowserPalette/pal,EntityType/obj,InstanceOf/cat,dst/objtype], Now];ALL;0.000000;2831
ASK; get_links2[Employee/src,Employee/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2862
ASK; get_links2[Employee/src,WorksIn/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2875
ASK; get_links2[Employee/src,Project/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2881
ASK; get_links2[WorksIn/src,Employee/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2887
ASK; get_links2[WorksIn/src,WorksIn/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2900
ASK; get_links2[WorksIn/src,Project/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.010000;2913
ASK; get_links2[Project/src,Employee/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2926
ASK; get_links2[Project/src,WorksIn/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2932
ASK; get_links2[Project/src,Project/dst], CBGraphEditorResultWithoutEdges[ER_GraphBrowserPalette/pal], Now];ALL;0.000000;2938
